SOS_dt,SOS_doy,SOS_v,POS_dt,POS_doy,POS_v,EOS_dt,EOS_doy,EOS_v,x,y,Vegetation,LOS,Waterhole,POS_year
2005-03-21,80,0.32697129825230303,2005-09-29,272,0.35854804140865326,2006-03-08,67,0.34215491834886297,597570.0,-2859810.0,Mid-dense trees,352,Yalungah,2005.0
2010-07-25,206,0.4613360502174383,2011-02-18,49,0.507767173323983,2011-09-14,257,0.41854919469837915,597570.0,-2859810.0,Mid-dense trees,416,Yalungah,2011.0
2014-01-09,9,0.464623652809561,2014-08-05,217,0.5028897164758357,2015-01-12,12,0.4637998873240479,597570.0,-2859810.0,Mid-dense trees,368,Yalungah,2014.0
2016-03-03,63,0.46998187185413715,2016-09-11,255,0.5558663206035703,2017-04-07,97,0.5134207821398903,597570.0,-2859810.0,Mid-dense trees,400,Yalungah,2016.0
1990-05-31,151,0.39440401555973587,1990-12-25,359,0.4217017241141542,1991-07-05,186,0.3429527595023177,597570.0,-2859840.0,Mid-dense trees,400,Yalungah,1990.0
1995-01-05,5,0.31331019443201497,1995-08-01,213,0.3431376962756021,1996-01-08,8,0.309614209392258,597570.0,-2859840.0,Mid-dense trees,368,Yalungah,1995.0
1997-09-07,250,0.2972843763210977,1998-03-18,77,0.3328715137300084,1998-09-26,269,0.2981311838015121,597570.0,-2859840.0,Mid-dense trees,384,Yalungah,1998.0
1999-09-29,272,0.313002695591741,2000-02-20,51,0.3446671224988439,2000-09-15,259,0.3209681044457868,597570.0,-2859840.0,Mid-dense trees,352,Yalungah,2000.0
2005-03-05,64,0.30732277236766586,2005-09-13,256,0.33775501124943286,2006-03-08,67,0.31882561239199425,597570.0,-2859840.0,Mid-dense trees,368,Yalungah,2005.0
2010-07-09,190,0.4189371950767343,2011-01-17,17,0.4737164063104578,2011-08-13,225,0.3989079056185828,597570.0,-2859840.0,Mid-dense trees,400,Yalungah,2011.0
2013-09-19,262,0.38535410286082616,2014-03-30,89,0.42217509338124465,2014-10-24,297,0.3909195461851695,597570.0,-2859840.0,Mid-dense trees,400,Yalungah,2014.0
2016-03-03,63,0.4460705882116353,2016-09-11,255,0.521827818201908,2017-04-07,97,0.4982227910825774,597570.0,-2859840.0,Mid-dense trees,400,Yalungah,2016.0
1990-04-13,103,0.449151064951789,1990-11-07,311,0.47415032116138833,1991-06-03,154,0.4091841876143005,597540.0,-2859960.0,Mid-dense trees,416,Yalungah,1990.0
1995-01-21,21,0.3136947129129581,1995-08-17,229,0.3460053147766794,1995-11-05,309,0.3291344602855677,597540.0,-2859960.0,Mid-dense trees,288,Yalungah,1995.0
1997-01-26,26,0.3072072354698098,1997-08-22,234,0.33363136225385864,1997-10-25,298,0.325924442890051,597540.0,-2859960.0,Mid-dense trees,272,Yalungah,1997.0
2000-02-20,51,0.34798008925233537,2000-09-15,259,0.43482564846447713,2001-04-11,101,0.382030804358261,597540.0,-2859960.0,Mid-dense trees,416,Yalungah,2000.0
2003-12-29,363,0.31867000443887183,2004-03-02,62,0.3307453031427614,2004-09-26,270,0.2984087182898647,597540.0,-2859960.0,Mid-dense trees,272,Yalungah,2004.0
