SOS_dt,SOS_doy,SOS_v,POS_dt,POS_doy,POS_v,EOS_dt,EOS_doy,EOS_v,x,y,Vegetation,LOS,Waterhole,POS_year
2010-06-23,174,0.357455969739048,2011-01-01,1,0.4158949681075838,2011-07-28,209,0.3436544410224998,579960.0,-2916420.0,Mid-dense trees,400,MulgaCorner,2011.0
2013-09-03,246,0.3477351642381671,2014-03-30,89,0.3623539724130663,2014-10-08,281,0.2957977784348276,579960.0,-2916420.0,Mid-dense trees,400,MulgaCorner,2014.0
2016-05-22,143,0.3521870196824257,2016-11-30,335,0.3967721345058556,2017-06-10,161,0.3735574988733631,579960.0,-2916420.0,Mid-dense trees,384,MulgaCorner,2016.0
1990-08-03,215,0.31627656057166437,1991-02-11,42,0.35421912444495424,1991-08-22,234,0.2958775391616323,579960.0,-2916480.0,Mid-dense trees,384,MulgaCorner,1991.0
1997-01-26,26,0.2725429056305913,1997-08-22,234,0.29727553101026166,1998-03-18,77,0.28065100685753164,579960.0,-2916480.0,Mid-dense trees,416,MulgaCorner,1997.0
2000-01-19,19,0.29269934810138637,2000-07-29,211,0.3726847774506154,2001-02-06,37,0.34610319192847955,579960.0,-2916480.0,Mid-dense trees,384,MulgaCorner,2000.0
2004-01-30,30,0.2761839105961703,2004-08-25,238,0.3174191151522943,2004-11-29,334,0.2883549718206648,579960.0,-2916480.0,Mid-dense trees,304,MulgaCorner,2004.0
2010-07-25,206,0.4367874305980599,2011-02-02,33,0.540388713254075,2011-08-13,225,0.4238715172532209,579960.0,-2916480.0,Mid-dense trees,384,MulgaCorner,2011.0
2014-02-10,41,0.37077365919896427,2014-09-06,249,0.3839681328748046,2015-04-02,92,0.36885984546092865,579960.0,-2916480.0,Mid-dense trees,416,MulgaCorner,2014.0
2016-06-23,175,0.4073981584473373,2017-01-17,17,0.4381760861942353,2017-08-13,225,0.3806735893104139,579960.0,-2916480.0,Mid-dense trees,416,MulgaCorner,2017.0
2019-04-13,103,0.31997642693285194,2019-11-07,311,0.3682503565943292,2020-01-10,10,0.35083364572946146,579960.0,-2916480.0,Mid-dense trees,272,MulgaCorner,2019.0
1996-09-04,248,0.2899417324074514,1997-02-27,58,0.31375760428790667,1997-10-09,282,0.2951757189601613,579960.0,-2916510.0,Mid-dense trees,400,MulgaCorner,1997.0
2000-01-19,19,0.31505846246076746,2000-07-29,211,0.39998213089583257,2001-02-22,53,0.36251534424272636,579960.0,-2916510.0,Mid-dense trees,400,MulgaCorner,2000.0
2004-01-30,30,0.2679293222812498,2004-08-25,238,0.32265279317088447,2004-11-29,334,0.2981045669521461,579960.0,-2916510.0,Mid-dense trees,304,MulgaCorner,2004.0
2010-06-07,158,0.4539478813480894,2010-12-16,350,0.5998872955611406,2011-06-26,177,0.4745379243012947,579960.0,-2916510.0,Mid-dense trees,384,MulgaCorner,2010.0
2013-11-22,326,0.36458040564033223,2014-04-15,105,0.3991247744331054,2014-10-24,297,0.3753104143708129,579960.0,-2916510.0,Mid-dense trees,336,MulgaCorner,2014.0
2016-03-03,63,0.3673856594578165,2016-09-11,255,0.4129314734918218,2017-04-07,97,0.39831962706101187,579960.0,-2916510.0,Mid-dense trees,400,MulgaCorner,2016.0
2019-04-29,119,0.35873986986817064,2019-11-23,327,0.40751044623382693,2020-06-02,154,0.3747539427710862,579960.0,-2916510.0,Mid-dense trees,400,MulgaCorner,2019.0
2000-03-07,67,0.31007822632510024,2000-10-01,275,0.3641389798825307,2001-04-27,117,0.3254100933700361,579960.0,-2916540.0,Mid-dense trees,416,MulgaCorner,2000.0
2004-01-30,30,0.2755033188469617,2004-08-25,238,0.31904152231729793,2004-11-29,334,0.2962009210476347,579960.0,-2916540.0,Mid-dense trees,304,MulgaCorner,2004.0
2008-10-07,281,0.2840752220966568,2009-03-16,75,0.3058826902498038,2009-09-24,267,0.27770595309577845,579960.0,-2916540.0,Mid-dense trees,352,MulgaCorner,2009.0
2010-05-22,142,0.38585398756800304,2010-11-30,334,0.5726411082811165,2011-06-10,161,0.46444238426402423,579960.0,-2916540.0,Mid-dense trees,384,MulgaCorner,2010.0
2013-10-21,294,0.3735980527980241,2014-03-14,73,0.3907834071892958,2014-09-22,265,0.3264905318639131,579960.0,-2916540.0,Mid-dense trees,336,MulgaCorner,2014.0
2016-04-04,95,0.385186792347819,2016-10-29,303,0.4119885788874516,2017-04-23,113,0.3835921163719743,579960.0,-2916540.0,Mid-dense trees,384,MulgaCorner,2016.0
1996-12-25,360,0.26957296268206365,1997-08-06,218,0.2863650420454551,1997-11-10,314,0.2736884143159705,580080.0,-2916630.0,Mid-dense trees,320,MulgaCorner,1997.0
2000-03-07,67,0.2857570250121723,2000-10-01,275,0.3694169359334733,2001-04-27,117,0.3296843435650635,580080.0,-2916630.0,Mid-dense trees,416,MulgaCorner,2000.0
2004-02-15,46,0.2773947200338432,2004-09-10,254,0.3083084980957347,2004-11-29,334,0.2909031488499557,580080.0,-2916630.0,Mid-dense trees,288,MulgaCorner,2004.0
2008-03-29,89,0.22900280242135745,2008-10-07,281,0.2851856433167834,2009-05-03,123,0.27032744907758494,580080.0,-2916630.0,Mid-dense trees,400,MulgaCorner,2008.0
2010-07-09,190,0.3935652090094002,2011-02-02,33,0.48070896932980167,2011-08-29,241,0.40649239596303194,580080.0,-2916630.0,Mid-dense trees,416,MulgaCorner,2011.0
2016-04-04,95,0.341045629998317,2016-10-13,287,0.3970090965661947,2017-05-09,129,0.36756376823060427,580080.0,-2916630.0,Mid-dense trees,400,MulgaCorner,2016.0
1999-12-18,352,0.2556815676568007,2000-07-13,195,0.3565159518975522,2000-12-20,355,0.2970793447835942,579480.0,-2915310.0,Sparse trees,368,MulgaCorner,2000.0
2010-06-23,174,0.48036144088714255,2011-01-17,17,0.6463213934946869,2011-08-13,225,0.4887867090829672,579480.0,-2915310.0,Sparse trees,416,MulgaCorner,2011.0
2019-05-15,135,0.260033604480259,2019-11-23,327,0.3276318540279569,2020-06-18,170,0.30422627858380674,579480.0,-2915310.0,Sparse trees,400,MulgaCorner,2019.0
1995-01-21,21,0.24843917369731697,1995-08-17,229,0.2914151522740868,1995-11-05,309,0.2660744462000353,579720.0,-2915310.0,Sparse trees,288,MulgaCorner,1995.0
1997-02-11,42,0.28326867325261734,1997-09-07,250,0.3275556962575486,1997-11-10,314,0.30902840741887555,579720.0,-2915310.0,Sparse trees,272,MulgaCorner,1997.0
1998-12-31,365,0.32180942469559926,1999-07-27,208,0.387935950387525,1999-10-15,288,0.35788417929217275,579720.0,-2915310.0,Sparse trees,288,MulgaCorner,1999.0
1999-12-18,352,0.38892374611524777,2000-07-13,195,0.4719979347873482,2000-10-17,291,0.42246085845838116,579720.0,-2915310.0,Sparse trees,304,MulgaCorner,2000.0
2004-01-14,14,0.2812624615438037,2004-08-25,238,0.30400692541957985,2004-10-28,302,0.28457542964111965,579720.0,-2915310.0,Sparse trees,288,MulgaCorner,2004.0
2007-12-08,342,0.26715203822218225,2008-07-03,185,0.30826495212346766,2008-10-23,297,0.2635278494086799,579720.0,-2915310.0,Sparse trees,320,MulgaCorner,2008.0
2010-06-23,174,0.5293275735623852,2011-01-17,17,0.6457545049319817,2011-07-28,209,0.5164957919876236,579720.0,-2915310.0,Sparse trees,400,MulgaCorner,2011.0
2016-05-22,143,0.34056541459180883,2016-12-16,351,0.3880609414680319,2017-07-12,193,0.32904679308019397,579720.0,-2915310.0,Sparse trees,416,MulgaCorner,2016.0
2020-01-26,26,0.3167503361446235,2020-04-15,106,0.33683215998359817,2020-11-09,314,0.30453435249723165,579720.0,-2915310.0,Sparse trees,288,MulgaCorner,2020.0
2000-01-03,3,0.29633596489556246,2000-07-29,211,0.371033814613903,2001-02-06,37,0.32717161593437166,579420.0,-2915340.0,Sparse trees,400,MulgaCorner,2000.0
2010-07-09,190,0.4440794073847182,2011-01-17,17,0.5765108450498627,2011-07-28,209,0.4633757218375087,579420.0,-2915340.0,Sparse trees,384,MulgaCorner,2011.0
2016-08-26,239,0.25528417316413143,2017-03-06,65,0.2795729672372237,2017-09-14,257,0.24492104991544106,579420.0,-2915340.0,Sparse trees,384,MulgaCorner,2017.0
2019-04-13,103,0.24838552641944064,2019-11-07,311,0.2837044674967879,2019-12-25,359,0.2740907158033761,579420.0,-2915340.0,Sparse trees,256,MulgaCorner,2019.0
1990-08-19,231,0.2685744982435808,1991-02-11,42,0.3278293379173926,1991-09-07,250,0.2739538889986227,579450.0,-2915340.0,Sparse trees,384,MulgaCorner,1991.0
1999-12-18,352,0.3079219287147154,2000-07-13,195,0.36830922698350566,2000-10-17,291,0.34355781827414694,579450.0,-2915340.0,Sparse trees,304,MulgaCorner,2000.0
2010-07-09,190,0.43127863391262683,2011-02-02,33,0.5344555171210791,2011-08-13,225,0.43817120143698,579450.0,-2915340.0,Sparse trees,400,MulgaCorner,2011.0
2016-07-09,191,0.2780015766219768,2017-01-17,17,0.3251550759043282,2017-08-13,225,0.2939938985573915,579450.0,-2915340.0,Sparse trees,400,MulgaCorner,2017.0
1990-08-03,215,0.30560607180360866,1991-01-26,26,0.35442263603316154,1991-08-06,218,0.3009235488255213,579480.0,-2915340.0,Sparse trees,368,MulgaCorner,1991.0
