SOS_dt,SOS_doy,SOS_v,POS_dt,POS_doy,POS_v,EOS_dt,EOS_doy,EOS_v,x,y,Vegetation,LOS,POS_year,Waterhole
2019-01-23,23,0.4367287798804958,2019-05-31,151,0.47864571509677845,2019-12-09,343,0.4227822000036793,672030.0,-2837880.0,Dense trees,320,2019.0,Arning
1990-08-19,231,0.6422693621428454,1991-02-27,58,0.6832431045994735,1991-09-23,266,0.6245985184145983,672060.0,-2837880.0,Dense trees,400,1991.0,Arning
1997-02-11,42,0.646679287624497,1997-04-16,106,0.6710274809696919,1997-11-10,314,0.639594553148221,672060.0,-2837880.0,Dense trees,272,1997.0,Arning
1999-12-02,336,0.7103108367151494,2000-02-20,51,0.7321201059940597,2000-09-15,259,0.6820349313766383,672060.0,-2837880.0,Dense trees,288,2000.0,Arning
2004-01-14,14,0.5037740277548941,2004-08-25,238,0.5303834627520942,2004-11-13,318,0.5037892346845361,672060.0,-2837880.0,Dense trees,304,2004.0,Arning
2006-07-30,211,0.49380695372077643,2007-02-07,38,0.5871968081996345,2007-09-03,246,0.5372210838671954,672060.0,-2837880.0,Dense trees,400,2007.0,Arning
2007-12-24,358,0.5245610241588076,2008-07-03,185,0.5778929397711875,2008-11-08,313,0.5276073321829088,672060.0,-2837880.0,Dense trees,320,2008.0,Arning
2010-06-23,174,0.6815276956671222,2011-01-17,17,0.7613596765430352,2011-07-28,209,0.6897995534485785,672060.0,-2837880.0,Dense trees,400,2011.0,Arning
2012-01-20,20,0.656100468028185,2012-08-15,228,0.6974772178584389,2012-11-19,324,0.671169451158514,672060.0,-2837880.0,Dense trees,304,2012.0,Arning
2016-05-22,143,0.5867170712033893,2016-11-30,335,0.7519175081754695,2017-06-10,161,0.6085982055133846,672060.0,-2837880.0,Dense trees,384,2016.0,Arning
2018-10-03,276,0.5211698927051739,2019-04-29,119,0.5614099999622817,2019-11-23,327,0.5138203486256063,672060.0,-2837880.0,Dense trees,416,2019.0,Arning
1994-01-18,18,0.4150668152436002,1994-08-14,226,0.4706581169953104,1994-11-18,322,0.4381896949652736,672030.0,-2837940.0,Dense trees,304,1994.0,Arning
1996-12-25,360,0.5020062585950108,1997-07-05,186,0.545064941395483,1997-11-10,314,0.5079911419205823,672030.0,-2837940.0,Dense trees,320,1997.0,Arning
1999-03-21,80,0.5662005989256045,1999-09-29,272,0.6361617517091517,2000-04-24,115,0.614389901380994,672030.0,-2837940.0,Dense trees,400,1999.0,Arning
2004-12-31,366,0.45390034031614684,2005-06-09,160,0.47195629834521863,2005-12-18,352,0.4142056730742217,672030.0,-2837940.0,Dense trees,352,2005.0,Arning
2007-12-08,342,0.47757692312517575,2008-03-13,73,0.5064237906354552,2008-10-07,281,0.4617568805949205,672030.0,-2837940.0,Dense trees,304,2008.0,Arning
2010-07-25,206,0.5641536740036794,2011-02-02,33,0.6133332953198462,2011-08-29,241,0.5886001541224241,672030.0,-2837940.0,Dense trees,400,2011.0,Arning
2011-11-17,321,0.5734201202502467,2012-04-09,100,0.6085167090780005,2012-11-03,308,0.5487246317849094,672030.0,-2837940.0,Dense trees,352,2012.0,Arning
2013-12-24,358,0.5411724725903442,2014-03-14,73,0.5685823814000662,2014-10-24,297,0.5332098429152027,672030.0,-2837940.0,Dense trees,304,2014.0,Arning
2016-05-22,143,0.5707410550845162,2016-12-16,351,0.6250963740103151,2017-06-26,177,0.5560931731375641,672030.0,-2837940.0,Dense trees,400,2016.0,Arning
1989-12-22,356,0.3584793502379875,1990-07-18,199,0.39984492119556336,1990-11-23,327,0.373396483698048,674280.0,-2836110.0,Mid-dense trees,336,1990.0,Arning
2010-09-27,270,0.36945089970810036,2011-04-23,113,0.41564522713395363,2011-10-16,289,0.3694472930426452,674280.0,-2836110.0,Mid-dense trees,384,2011.0,Arning
2013-01-06,6,0.32827666093757296,2013-07-17,198,0.3915733790470542,2013-12-08,342,0.3652267470830951,674280.0,-2836110.0,Mid-dense trees,336,2013.0,Arning
1994-12-20,354,0.378692612120915,1995-08-01,213,0.40977327984769685,1995-10-20,293,0.3794396922830014,674250.0,-2836140.0,Mid-dense trees,304,1995.0,Arning
