SOS_dt,SOS_doy,SOS_v,POS_dt,POS_doy,POS_v,EOS_dt,EOS_doy,EOS_v,x,y,Vegetation,LOS,POS_year,Waterhole
1998-04-10,100,0.5221064893275662,1998-11-04,308,0.5779827198006292,1999-04-29,119,0.5356907679329815,476130.0,-3067080.0,Dense trees,384,1998.0,Mulkonbar
1999-12-09,343,0.519337144655177,2000-06-18,170,0.5867983202846415,2000-11-09,314,0.5263549551443721,476130.0,-3067080.0,Dense trees,336,2000.0,Mulkonbar
2001-02-13,44,0.5244089199487088,2001-09-09,252,0.5537929998665204,2001-12-30,364,0.5274895583690129,476130.0,-3067080.0,Dense trees,320,2001.0,Mulkonbar
2005-04-13,103,0.5321540971907918,2005-11-07,311,0.5543045693446238,2006-06-03,154,0.5134996303777485,476130.0,-3067080.0,Dense trees,416,2005.0,Mulkonbar
2007-02-14,45,0.4815644452498938,2007-09-10,253,0.5770161418058495,2007-11-13,317,0.5573710687040727,476130.0,-3067080.0,Dense trees,272,2007.0,Mulkonbar
2010-08-01,213,0.5864418135198199,2011-02-09,40,0.7132083376014101,2011-08-20,232,0.6366148388001324,476130.0,-3067080.0,Dense trees,384,2011.0,Mulkonbar
2013-03-02,61,0.5550941782988587,2013-09-26,269,0.5810488911722389,2014-02-01,32,0.5667235947473682,476130.0,-3067080.0,Dense trees,336,2013.0,Mulkonbar
2016-05-13,134,0.6109415136900074,2016-11-21,326,0.6818232366464747,2017-06-17,168,0.6480957398794639,476130.0,-3067080.0,Dense trees,400,2016.0,Mulkonbar
1990-09-11,254,0.4886347079392502,1991-03-06,65,0.5403031666047923,1991-09-14,257,0.4871818381081314,476160.0,-3067080.0,Dense trees,368,1991.0,Mulkonbar
1996-07-09,191,0.576740887124294,1997-02-02,33,0.6053117487890546,1997-08-13,225,0.5433193842410301,476160.0,-3067080.0,Dense trees,400,1997.0,Mulkonbar
1998-03-25,84,0.5474332592711016,1998-10-19,292,0.6230155355139455,1999-04-29,119,0.5810928827226469,476160.0,-3067080.0,Dense trees,400,1998.0,Mulkonbar
1999-12-09,343,0.5470450469941838,2000-06-18,170,0.6124664201612869,2000-11-09,314,0.5565167870920779,476160.0,-3067080.0,Dense trees,336,2000.0,Mulkonbar
