SOS_dt,SOS_doy,SOS_v,POS_dt,POS_doy,POS_v,EOS_dt,EOS_doy,EOS_v,x,y,Vegetation,LOS,Waterhole,POS_year
2010-07-25,206,0.5129358683402472,2011-02-02,33,0.6268464488366715,2011-08-29,241,0.5100072454254763,577830.0,-2927880.0,Mid-dense trees,400,Marboo,2011.0
2016-06-23,175,0.32846594165796195,2017-01-01,1,0.4107670359576077,2017-07-12,193,0.36009808112607267,577830.0,-2927880.0,Mid-dense trees,384,Marboo,2017.0
2019-07-18,199,0.3340011348423456,2020-02-11,42,0.3539699882462887,2020-08-05,218,0.3208212741801264,577830.0,-2927880.0,Mid-dense trees,384,Marboo,2020.0
1990-09-04,247,0.40552717315838593,1991-02-27,58,0.4483209421315532,1991-09-07,250,0.3796364796628633,577530.0,-2927910.0,Mid-dense trees,368,Marboo,1991.0
2000-08-14,227,0.4971911534091768,2001-01-05,5,0.5089292199010839,2001-08-01,213,0.43466226894605814,577530.0,-2927910.0,Mid-dense trees,352,Marboo,2001.0
2008-01-09,9,0.3645250366020715,2008-08-04,217,0.4051808429327796,2008-11-08,313,0.3753653440663777,577530.0,-2927910.0,Mid-dense trees,304,Marboo,2008.0
2010-07-09,190,0.501445891622714,2011-01-17,17,0.6167360472114952,2011-07-28,209,0.520658872803812,577530.0,-2927910.0,Mid-dense trees,384,Marboo,2011.0
2012-02-05,36,0.43846513191218106,2012-08-31,244,0.4672895412325641,2013-02-23,54,0.4321468584887674,577530.0,-2927910.0,Mid-dense trees,384,Marboo,2012.0
2016-06-07,159,0.38979988895178924,2017-01-01,1,0.4735851368021066,2017-07-12,193,0.41481169097244464,577530.0,-2927910.0,Mid-dense trees,400,Marboo,2017.0
1990-04-29,119,0.36849643713374236,1990-11-23,327,0.4321673718568965,1991-06-19,170,0.364871923889262,577680.0,-2927910.0,Mid-dense trees,416,Marboo,1990.0
1999-01-16,16,0.41512873203909595,1999-08-12,224,0.45607402869381564,2000-02-20,51,0.3944481644376764,577680.0,-2927910.0,Mid-dense trees,400,Marboo,1999.0
2000-12-04,339,0.3259513571135197,2001-06-30,181,0.3882123251145865,2001-09-18,261,0.356305862181209,577680.0,-2927910.0,Mid-dense trees,288,Marboo,2001.0
2008-02-26,57,0.324642693956817,2008-09-21,265,0.3623573804920216,2008-11-24,329,0.3453740279394001,577680.0,-2927910.0,Mid-dense trees,272,Marboo,2008.0
