SOS_dt,SOS_doy,SOS_v,POS_dt,POS_doy,POS_v,EOS_dt,EOS_doy,EOS_v,x,y,Vegetation,LOS,Waterhole,POS_year
2000-01-19,19,0.36879899653312587,2000-07-29,211,0.41876573382516663,2001-02-22,53,0.3793148606556246,582750.0,-3085650.0,Sparse trees,400,Little Tooley Wooley,2000.0
2010-07-25,206,0.5389102842585,2011-02-18,49,0.6517762895315642,2011-08-29,241,0.5555371680730633,582750.0,-3085650.0,Sparse trees,400,Little Tooley Wooley,2011.0
2016-06-23,175,0.3720146858883368,2017-01-01,1,0.45324100966839764,2017-06-26,177,0.4254109706974222,582750.0,-3085650.0,Sparse trees,368,Little Tooley Wooley,2017.0
2010-06-07,158,0.4818206178982455,2011-01-01,1,0.5946725427374456,2011-07-12,193,0.49619337323888524,582600.0,-3085680.0,Sparse trees,400,Little Tooley Wooley,2011.0
2016-07-09,191,0.4079857765856332,2017-01-17,17,0.5102379994376871,2017-07-12,193,0.46744304042416535,582600.0,-3085680.0,Sparse trees,368,Little Tooley Wooley,2017.0
2010-06-23,174,0.4955666831942336,2011-01-01,1,0.5644297298355438,2011-07-12,193,0.5082670792171794,582690.0,-3085710.0,Sparse trees,384,Little Tooley Wooley,2011.0
2013-11-22,326,0.4007497339090513,2014-06-02,153,0.4249644211354499,2014-12-11,345,0.4039920134588662,582690.0,-3085710.0,Sparse trees,384,Little Tooley Wooley,2014.0
2016-07-25,207,0.3646657351462207,2017-02-02,33,0.47025906557139324,2017-08-13,225,0.4552055590503094,582690.0,-3085710.0,Sparse trees,384,Little Tooley Wooley,2017.0
1990-02-24,55,0.3833944466668657,1990-10-06,279,0.4337450529527431,1990-12-25,359,0.40883210484238647,582720.0,-3085710.0,Sparse trees,304,Little Tooley Wooley,1990.0
1998-04-19,109,0.4080880489681311,1998-11-13,317,0.4174347091385453,1999-05-24,144,0.4009103182729391,582720.0,-3085710.0,Sparse trees,400,Little Tooley Wooley,1998.0
2000-01-19,19,0.41380685015681895,2000-07-29,211,0.49027933655376227,2001-02-06,37,0.45256685806500563,582720.0,-3085710.0,Sparse trees,384,Little Tooley Wooley,2000.0
2004-02-15,46,0.39104116401973976,2004-09-10,254,0.41675354403339676,2004-12-31,366,0.39108311359722614,582720.0,-3085710.0,Sparse trees,320,Little Tooley Wooley,2004.0
2010-07-09,190,0.5869778049265,2011-01-17,17,0.7577818556544725,2011-07-28,209,0.66095492593847,582720.0,-3085710.0,Sparse trees,384,Little Tooley Wooley,2011.0
2016-06-07,159,0.46538928664552404,2016-12-16,351,0.5370514970421134,2017-06-26,177,0.4796790848908081,582720.0,-3085710.0,Sparse trees,384,Little Tooley Wooley,2016.0
2010-06-07,158,0.4427555524860974,2011-01-01,1,0.496985176304849,2011-07-12,193,0.43562375891085253,582570.0,-3085740.0,Sparse trees,400,Little Tooley Wooley,2011.0
2016-06-23,175,0.3623624166770121,2017-01-01,1,0.45385761656826124,2017-07-12,193,0.4093145611914788,582570.0,-3085740.0,Sparse trees,384,Little Tooley Wooley,2017.0
2010-06-07,158,0.4918959827823854,2010-12-16,350,0.566989672935256,2011-07-12,193,0.5206486354494445,582660.0,-3085740.0,Sparse trees,400,Little Tooley Wooley,2010.0
2016-07-09,191,0.3376663607795403,2017-01-17,17,0.4393958926563911,2017-06-26,177,0.4261191342599239,582660.0,-3085740.0,Sparse trees,352,Little Tooley Wooley,2017.0
